|Category|Year Created|Surface|Substrate|Signature|Image Size|img_url|Title|Artist Name|Date of Sale|image_file|Medium|low_est|high_est|Sold|Artist|Movement
5032|2D||Pencil|Paper|Unknown|36.1 x 56.2 cm|https://artbnk-art-resized-images.s3.amazonaws.com/w526/f1151045d2852d596aa0e5156a901373.jpg|LIEGENDER AKT NACH LINKS, DAS LINKE BEIN AUFGESTELLT (RECLINING NUDE TO THE LEFT, LEFT LEG BENT)|GUSTAV KLIMT|Feb 6, 2014|images/gustav_klimt/f1151045d2852d596aa0e5156a901373.jpg||113988|146556||GUSTAV KLIMT|Symbolism/Art Nouveau
5033|2D|1896.0|Pencil, white chalk|Paper|Unknown|45 x 32 cm|https://artbnk-art-resized-images.s3.amazonaws.com/w526/22f14918f1ce771d135ac14cc77aec07.jpg|SCHWEBENDE VOR DUNKLEM HINTERGRUND (STUDIE FÜR MEDIZIN) (FLOATING FEMALE NUDE IN FRONT OF DARK BACKGROUND; STUDY FOR MEDICINE)|GUSTAV KLIMT|Feb 6, 2014|images/gustav_klimt/22f14918f1ce771d135ac14cc77aec07.jpg||65136|97704|219019.0|GUSTAV KLIMT|Symbolism/Art Nouveau
5034|2D||Crayon|Paper|Yes|44.5 x 30.5 cm|https://artbnk-art-resized-images.s3.amazonaws.com/w526/e745bf58e270602ccc6d26aecf1d2ad3.jpg|SITZENDER FRAUENAKT VON VORNE (SEATED FEMALE NUDE, FRONTAL VIEW)|GUSTAV KLIMT|Feb 6, 2014|images/gustav_klimt/e745bf58e270602ccc6d26aecf1d2ad3.jpg||97704|130272||GUSTAV KLIMT|Symbolism/Art Nouveau
5035|2D||Pencil|Paper|Yes|56 x 37.3 cm|https://artbnk-art-resized-images.s3.amazonaws.com/w526/8fc1077b5c4773beb26b2f61c8c6bd8c.jpg|STEHENDE, NACH VORN GEBEUGTE, DEN BETRACHTER ANSCHAUEND (STANDING FEMALE NUDE LEANING FORWARD, OBSERVING THE VIEWER)|GUSTAV KLIMT|Feb 6, 2014|images/gustav_klimt/8fc1077b5c4773beb26b2f61c8c6bd8c.jpg||97704|130272|150627.0|GUSTAV KLIMT|Symbolism/Art Nouveau
5036|2D|1903.0|Crayon|Paper|Unknown|45.5 x 31.5 cm|https://artbnk-art-resized-images.s3.amazonaws.com/w526/0fb67f088b89ff295d0cac415e5acd9a.jpg|"STEHENDER
 FRAUENAKT VON VORNE MIT ERHOBENEM RECHTEN ARM (STANDING FEMALE NUDE 
VIEWED FROM THE FRONT, HER RIGHT ARM RAISED (STUDY FOR VERITAS))"|GUSTAV KLIMT|Feb 6, 2014|images/gustav_klimt/0fb67f088b89ff295d0cac415e5acd9a.jpg||65136|97704||GUSTAV KLIMT|Symbolism/Art Nouveau
5037|2D||Pencil|Paper|Unknown|56 x 37.2 cm|https://artbnk-art-resized-images.s3.amazonaws.com/w526/d814b5f11446cfd32daff1ce33b06694.jpg|"TÄNZERIN
 MIT HALSKETTE (STUDIE FÜR DIE TÄNZERIN (DIE ERWARTUNG DES 
STOCLET-FRIESES)) (DANCER WITH NECKLACE (STUDY FOR THE DANCER FROM THE 
STOCLET-FRIEZE))"|GUSTAV KLIMT|Feb 6, 2014|images/gustav_klimt/d814b5f11446cfd32daff1ce33b06694.jpg||97704|130272|394887.0|GUSTAV KLIMT|Symbolism/Art Nouveau
5038|2D|1908.0|Pen, Ink|Paper|Unknown|56.5 x 37.2 cm|https://artbnk-art-resized-images.s3.amazonaws.com/w526/b975c648020cda541e47da7c4f936436.jpg|ZUSAMMENGEKAUERT SITZENDER HALBAKT NACH RECHTS (HUDDLED HALF FEMALE NUDE TOWARDS THE RIGHT)|GUSTAV KLIMT|Feb 6, 2014|images/gustav_klimt/b975c648020cda541e47da7c4f936436.jpg||48852|81420|77349.0|GUSTAV KLIMT|Symbolism/Art Nouveau
5039|2D|1904.0|Pencil|Paper|Unknown|55.2 x 35 cm|https://artbnk-art-resized-images.s3.amazonaws.com/w526/d4e60d04d9fd4d7a86b8f1b95ef11607.jpg|DAMENBRUSTBILD IM DREIVIERTELPROFIL NACH LINKS (BUST OF A WOMAN IN THREE-QUARTER PROFILE TO THE LEFT)|GUSTAV KLIMT|Jun 20, 2013|images/gustav_klimt/d4e60d04d9fd4d7a86b8f1b95ef11607.jpg||61792|92688|77240.0|GUSTAV KLIMT|Symbolism/Art Nouveau
5040|2D|1912.0|Pencil|Paper|Unknown|36.5 x 56 cm|https://artbnk-art-resized-images.s3.amazonaws.com/w526/d93c5730c86884e1b826dcca5c258cff.jpg|LIEGENDE (RECLINING NUDE)|GUSTAV KLIMT|Jun 20, 2013|images/gustav_klimt/d93c5730c86884e1b826dcca5c258cff.jpg||30896|46344|54068.0|GUSTAV KLIMT|Symbolism/Art Nouveau
5041|2D|1904.0|Pencil|Paper|Unknown|55 x 35 cm|https://artbnk-art-resized-images.s3.amazonaws.com/w526/17eb3c71a12d2d4b4acc05651e52a472.jpg|STEHEND ETWAS NACH LINKS, DIE HÄNDE INEINANDERGELEGT  (STANDING FIGURE FACING SLIGHTLY TO THE LEFT, HANDS FOLDED)|GUSTAV KLIMT|Jun 20, 2013|images/gustav_klimt/17eb3c71a12d2d4b4acc05651e52a472.jpg||30896|46344|38620.0|GUSTAV KLIMT|Symbolism/Art Nouveau
5042|2D|1916.0|Pencil|Paper|Unknown|21.38 x 14.5 inch|https://artbnk-art-resized-images.s3.amazonaws.com/w526/30574a77817ac77ff5f2bf3c4d785186.jpg|Porträt einer Frau|GUSTAV KLIMT|May 9, 2013|images/gustav_klimt/30574a77817ac77ff5f2bf3c4d785186.jpg||50000|70000|93750.0|GUSTAV KLIMT|Symbolism/Art Nouveau
5043|2D|1892.0|Pencil, White Heightening|Buff paper|Unknown|17.13 x 11.38 inch|https://artbnk-art-resized-images.s3.amazonaws.com/w526/5aad46d8616c4e8b1a46a8e7d721df68.jpg|Studie für ein Porträit (Frau Heymann?)|GUSTAV KLIMT|May 9, 2013|images/gustav_klimt/5aad46d8616c4e8b1a46a8e7d721df68.jpg||12000|16000|35000.0|GUSTAV KLIMT|Symbolism/Art Nouveau
5044|2D|1917.0|Pencil|Paper|Unknown|19.75 x 12.75 inch|https://artbnk-art-resized-images.s3.amazonaws.com/w526/f787ffb41919df4e224eb6f083255fd1.jpg|"BILDNIS
 FRÄULEIN LIESER (STEHEND VON VORNE, MIT MÄNSCHETTEN); (PORTRAIT OF MISS
 LIESER (STANDING FROM THE FRONT WITH CUFFED SLEEVES))"|GUSTAV KLIMT|May 8, 2013|images/gustav_klimt/f787ffb41919df4e224eb6f083255fd1.jpg||20000|30000||GUSTAV KLIMT|Symbolism/Art Nouveau
5045|2D|1917.0|Pencil|Paper|Unknown|14.625 x 22.5 inch|https://artbnk-art-resized-images.s3.amazonaws.com/w526/a34eaa50f89c09bc0066f45db7efe2a3.jpg|LIEGENDER HALBAKT NACH RECHTS (HALF-NUDE RECLINING TO THE RIGHT)|GUSTAV KLIMT|May 8, 2013|images/gustav_klimt/a34eaa50f89c09bc0066f45db7efe2a3.jpg||70000|90000|149000.0|GUSTAV KLIMT|Symbolism/Art Nouveau
5046|2D|1914.0|Pencil|Paper|Unknown|14.625 x 21.625 inch|https://artbnk-art-resized-images.s3.amazonaws.com/w526/411098ab999b7b812ff2ca84d389de46.jpg|LIEGENDER HALBAKT NACH RECHTS (HALF-NUDE RECLINING TO THE RIGHT)|GUSTAV KLIMT|May 8, 2013|images/gustav_klimt/411098ab999b7b812ff2ca84d389de46.jpg||120000|180000|161000.0|GUSTAV KLIMT|Symbolism/Art Nouveau
5047|2D|1911.0|Pencil|Paper|Unknown|22 x 14.5 inch|https://artbnk-art-resized-images.s3.amazonaws.com/w526/0d67999569b74378917272c9a4b90e3b.jpg|SITZENDER AKT (SEATED NUDE)|GUSTAV KLIMT|May 8, 2013|images/gustav_klimt/0d67999569b74378917272c9a4b90e3b.jpg||30000|40000||GUSTAV KLIMT|Symbolism/Art Nouveau
5048|2D|1913.0|Pencil, Colored Pencil|Paper|Unknown|22 x 14.625 inch|https://artbnk-art-resized-images.s3.amazonaws.com/w526/91eb6ada67e2caac551210af320545d7.jpg|SITZENDER HALBAKT (SEATED HALF-NUDE)|GUSTAV KLIMT|May 8, 2013|images/gustav_klimt/91eb6ada67e2caac551210af320545d7.jpg||180000|250000|269000.0|GUSTAV KLIMT|Symbolism/Art Nouveau
5049|2D|1900.0|Black Chalk|Paper|Yes|17.75 x 12.25 inch|https://artbnk-art-resized-images.s3.amazonaws.com/w526/66da99cfe241a82f4c9bd3ca54f28edd.jpg|Two studies for the skeleton in the painting Medizin (1901-1907)|GUSTAV KLIMT|May 7, 2013|images/gustav_klimt/66da99cfe241a82f4c9bd3ca54f28edd.jpg||0|0|45000.0|GUSTAV KLIMT|Symbolism/Art Nouveau
5050|2D|1914.0|Pencil|Paper|Unknown|22.5 x 14.75 inch|https://artbnk-art-resized-images.s3.amazonaws.com/w526/28cf6b88568c5cdac080920b1a965113.jpg|Bildniskopf von vorne|GUSTAV KLIMT|Feb 7, 2013|images/gustav_klimt/28cf6b88568c5cdac080920b1a965113.jpg||39267|54974|54738.0|GUSTAV KLIMT|Symbolism/Art Nouveau
5051|2D|1915.0|Pencil|Simili Japan Paper|Unknown|19.88 x 12.88 inch|https://artbnk-art-resized-images.s3.amazonaws.com/w526/0d82234bdf57954965e42417228adf7f.jpg|Studie einer angezogenen schwangeren Frau|GUSTAV KLIMT|Feb 7, 2013|images/gustav_klimt/0d82234bdf57954965e42417228adf7f.jpg||23560|31414|27487.0|GUSTAV KLIMT|Symbolism/Art Nouveau
5052|2D|1917.0|Pencil|Paper|Unknown|22.5 x 14.75 inch|https://artbnk-art-resized-images.s3.amazonaws.com/w526/10f5ba8d5aad93f198c1fdcdd351ebbb.jpg|HALBAKT VOM RÜCKEN GESEHEN (HALF NUDE SEEN FROM THE BACK)|GUSTAV KLIMT|Nov 7, 2012|images/gustav_klimt/10f5ba8d5aad93f198c1fdcdd351ebbb.jpg||60000|80000||GUSTAV KLIMT|Symbolism/Art Nouveau
5053|2D||Black Chalk|Paper|Unknown|15.5 x 11.5 inch|https://artbnk-art-resized-images.s3.amazonaws.com/w526/7989f9955688a388a35d61fba34407f9.jpg|PORTRÄT|GUSTAV KLIMT|Oct 4, 2012|images/gustav_klimt/7989f9955688a388a35d61fba34407f9.jpg||30000|40000||GUSTAV KLIMT|Symbolism/Art Nouveau
5054|2D|1913.0|Blue Pencil, Red Pencil|Simili Japan Paper|Unknown|14.63 x 22.13 inch|https://artbnk-art-resized-images.s3.amazonaws.com/w526/f612e1cbee45bad02fb63a54e686827c.jpg|Aufgestützt Liegende, links Wiederholung|GUSTAV KLIMT|Jun 21, 2012|images/gustav_klimt/f612e1cbee45bad02fb63a54e686827c.jpg||31402|47103|35327.0|GUSTAV KLIMT|Symbolism/Art Nouveau
5055|2D|1909.0|Pencil|Simili Japan Paper|Unknown|13.75 x 21.75 inch|https://artbnk-art-resized-images.s3.amazonaws.com/w526/97edae264ee4eb306cce096992787029.jpg|Liebespaar|GUSTAV KLIMT|Jun 21, 2012|images/gustav_klimt/97edae264ee4eb306cce096992787029.jpg||23551|31402|33364.0|GUSTAV KLIMT|Symbolism/Art Nouveau
5056|2D|1914.0|Pencil|Paper|Unknown|37 x 56.2 cm|https://artbnk-art-resized-images.s3.amazonaws.com/w526/5cb60c7e157a76bf33e83ce768f29dc4.jpg|LIEGENDER AKT NACH RECHTS (RECLINING NUDE TO THE RIGHT)|GUSTAV KLIMT|Jun 20, 2012|images/gustav_klimt/5cb60c7e157a76bf33e83ce768f29dc4.jpg||126096|189144|153285.0|GUSTAV KLIMT|Symbolism/Art Nouveau
5057|2D|1908.0|Pencil|Paper|Unknown|56.2 x 37.1 cm|https://artbnk-art-resized-images.s3.amazonaws.com/w526/7cc8b27c5f7e980fe0148f88c86aa29f.jpg|MÄDCHENAKT VON VORNE, DIE RECHTE HAND AM KINN   (FEMALE NUDE, FRONTAL VIEW, THE RIGHT HAND AT HER CHIN)|GUSTAV KLIMT|Jun 20, 2012|images/gustav_klimt/7cc8b27c5f7e980fe0148f88c86aa29f.jpg||63048|126096|105999.0|GUSTAV KLIMT|Symbolism/Art Nouveau
5058|2D|1901.0|Crayon|Paper|Unknown|31.5 x 45 cm|https://artbnk-art-resized-images.s3.amazonaws.com/w526/81a819adc7bec22c574ce796c72b2625.jpg|SITZEND NACH RECHTS IM DREIVIERTELPROFIL (SEATED FIGURE FROM THE RIGHT IN THREE-QUARTER PROFILE)|GUSTAV KLIMT|Jun 20, 2012|images/gustav_klimt/81a819adc7bec22c574ce796c72b2625.jpg||23643|31524|27583.0|GUSTAV KLIMT|Symbolism/Art Nouveau
5059|2D||Pencil|Paper|Unknown|34.6 x 55 cm|https://artbnk-art-resized-images.s3.amazonaws.com/w526/3d8b4516f4d6fb5301bdedeefa0aaca9.jpg|ZWEI LIEGENDE (TWO RECLINING WOMEN)|GUSTAV KLIMT|Jun 20, 2012|images/gustav_klimt/3d8b4516f4d6fb5301bdedeefa0aaca9.jpg||47286|63048|96542.0|GUSTAV KLIMT|Symbolism/Art Nouveau
5060|2D|1904.0|Pencil|Paper|Unknown|34.6 x 55 cm|https://artbnk-art-resized-images.s3.amazonaws.com/w526/45bfbe02a89562bffd4ef4b1e5b56452.jpg|ZWEI LIEGENDE (TWO RECLINING WOMEN)|GUSTAV KLIMT|Jun 20, 2012|images/gustav_klimt/45bfbe02a89562bffd4ef4b1e5b56452.jpg||47286|63048|96542.0|GUSTAV KLIMT|Symbolism/Art Nouveau
5061|2D|1915.0|Pencil|Paper|Unknown|57 x 35.5 cm|https://artbnk-art-resized-images.s3.amazonaws.com/w526/113ccd10ecea306fe5511f0584dc840a.jpg|BRUSTBILD NACH LINKS (TORSO FACING LEFT)|GUSTAV KLIMT|Feb 9, 2012|images/gustav_klimt/113ccd10ecea306fe5511f0584dc840a.jpg||79410|111174||GUSTAV KLIMT|Symbolism/Art Nouveau
5062|2D|1901.0|Oil|Canvas|Unknown|90 x 90 cm|https://artbnk-art-resized-images.s3.amazonaws.com/w526/1189f38b16abe0b44031845c2fdcdff5.jpg|SEEUFER MIT BIRKEN  LAKESHORE WITH BIRCHES|GUSTAV KLIMT|Feb 8, 2012|images/gustav_klimt/1189f38b16abe0b44031845c2fdcdff5.jpg||9538800|12718400||GUSTAV KLIMT|Symbolism/Art Nouveau
5063|2D||Pencil|Paper|Unknown|12.5 x 19.5 inch|https://artbnk-art-resized-images.s3.amazonaws.com/w526/63151edf59ee10f01138e01591658cf0.jpg|Liegender Frau nach rechts|GUSTAV KLIMT|Nov 16, 2011|images/gustav_klimt/63151edf59ee10f01138e01591658cf0.jpg||47352|78920|58795.0|GUSTAV KLIMT|Symbolism/Art Nouveau
5064|2D||Pencil|Paper|Unknown|21.75 x 14.125 inch|https://artbnk-art-resized-images.s3.amazonaws.com/w526/bd6263a70b6e39cef2bde7d85a4305e0.jpg|Study for the portrait of Adele Bloch-Bauer II|GUSTAV KLIMT|Nov 16, 2011|images/gustav_klimt/bd6263a70b6e39cef2bde7d85a4305e0.jpg||31568|63136|47352.0|GUSTAV KLIMT|Symbolism/Art Nouveau
5065|2D|1904.0|Pencil|Paper|Unknown|14.625 x 22.25 inch|https://artbnk-art-resized-images.s3.amazonaws.com/w526/f48692bff477859c6aca0928af185f96.jpg|EROTISCHE SZENE (EROTIC SCENE)|GUSTAV KLIMT|Nov 3, 2011|images/gustav_klimt/f48692bff477859c6aca0928af185f96.jpg||70000|90000|80500.0|GUSTAV KLIMT|Symbolism/Art Nouveau
5066|2D|1914.0|Oil|Canvas|Yes|43.25 x 43.25 inch|https://artbnk-art-resized-images.s3.amazonaws.com/w526/88858f74156462d410650cff283bde25.jpg|LITZLBERG AT THE ATTERSEE|GUSTAV KLIMT|Nov 2, 2011|images/gustav_klimt/88858f74156462d410650cff283bde25.jpg||0|0|40402500.0|GUSTAV KLIMT|Symbolism/Art Nouveau
5067|2D|1880.0|Pencil, white chalk|Paper|Yes|22 x 15 inch|https://artbnk-art-resized-images.s3.amazonaws.com/w526/97e76d708fafc98e6d73cf639a83ab81.jpg|Männlicher Rückenakt|GUSTAV KLIMT|Jun 24, 2011|images/gustav_klimt/97e76d708fafc98e6d73cf639a83ab81.jpg||12803|19204|26006.0|GUSTAV KLIMT|Symbolism/Art Nouveau
5068|2D||Pencil|Paper|Yes|46 x 33 cm|https://artbnk-art-resized-images.s3.amazonaws.com/w526/2a2e3fe0918d2d2d3b9d079502fed6a1.jpg|GEWANDFIGUR VON VORNE, KOPFSTUDIE IM GEWAND (CLAD FIGURE FRONTAL VIEW, HEAD STUDY)|GUSTAV KLIMT|Jun 23, 2011|images/gustav_klimt/2a2e3fe0918d2d2d3b9d079502fed6a1.jpg||28756|39940||GUSTAV KLIMT|Symbolism/Art Nouveau
5069|2D||Pencil|Paper|Unknown|56 x 37 cm|https://artbnk-art-resized-images.s3.amazonaws.com/w526/751b0af09a96d2a0e17cb1858b9e4782.jpg|HALBAKT NACH RECHTS (SEMI-NUDE FACING RIGHT)|GUSTAV KLIMT|Jun 23, 2011|images/gustav_klimt/751b0af09a96d2a0e17cb1858b9e4782.jpg||55916|71892|69096.0|GUSTAV KLIMT|Symbolism/Art Nouveau
5070|2D||Pencil|Paper|Yes|56 x 37 cm|https://artbnk-art-resized-images.s3.amazonaws.com/w526/486e3301f9f6427dbf933e0788033636.jpg|STEHENDE JUNGE DAME VON VORNE MIT GENEIGTEM KOPF (STANDING YOUNG LADY WITH TILTED HEAD, FRONTAL VIEW)|GUSTAV KLIMT|Jun 23, 2011|images/gustav_klimt/486e3301f9f6427dbf933e0788033636.jpg||55916|71892|63344.0|GUSTAV KLIMT|Symbolism/Art Nouveau
5071|2D|1906.0|Pencil|Paper|Yes|55.7 x 28.7 cm|https://artbnk-art-resized-images.s3.amazonaws.com/w526/0b4e90cc7907613fc1d3101f52700eda.jpg|STEHENDER AKT (STANDING NUDE)|GUSTAV KLIMT|Jun 23, 2011|images/gustav_klimt/0b4e90cc7907613fc1d3101f52700eda.jpg||79880|111832|174537.0|GUSTAV KLIMT|Symbolism/Art Nouveau
5072|2D||Pencil|Paper|Unknown|37 x 56.5 cm|https://artbnk-art-resized-images.s3.amazonaws.com/w526/099d63d72c16461135b03abac0b870be.jpg|STUDIE ZWEIER FRAUEN (STUDY OF TWO WOMEN)|GUSTAV KLIMT|Jun 23, 2011|images/gustav_klimt/099d63d72c16461135b03abac0b870be.jpg||63904|95856||GUSTAV KLIMT|Symbolism/Art Nouveau
5073|2D||Crayon|Papier|Yes|22.25 x 14.75 inch|https://artbnk-art-resized-images.s3.amazonaws.com/w526/f37d5ed89fce107e9488c0dc8f0c00dc.jpg|FEMME ASSISE (MIT AUFGESTÜTZTEM KINN NACH RECHTS SITZEND)|GUSTAV KLIMT|Dec 8, 2010|images/gustav_klimt/f37d5ed89fce107e9488c0dc8f0c00dc.jpg||26400|39600|35838.0|GUSTAV KLIMT|Symbolism/Art Nouveau
5074|2D|1903.0|Sanguine|Paper|Unknown|17.25 x 12 inch|https://artbnk-art-resized-images.s3.amazonaws.com/w526/5815d6e5d96bb67432f0dedb2b5f6a8f.jpg|Bildnis Adele Bloch-Bauer: Kostümstudie mit hufeisenförmig gehaltenen Händen|GUSTAV KLIMT|Nov 4, 2010|images/gustav_klimt/5815d6e5d96bb67432f0dedb2b5f6a8f.jpg||10000|15000|30000.0|GUSTAV KLIMT|Symbolism/Art Nouveau
5075|2D||Pencil|Buff paper, Charcoal|Unknown|17.875 x 12.5 inch|https://artbnk-art-resized-images.s3.amazonaws.com/w526/7c9640eb53977ff08bd7917c52048f08.jpg|Studie für Fakultätsbild Medizin (recto and verso)|GUSTAV KLIMT|Nov 4, 2010|images/gustav_klimt/7c9640eb53977ff08bd7917c52048f08.jpg||15000|20000|41250.0|GUSTAV KLIMT|Symbolism/Art Nouveau
5076|2D|1903.0|Oil|Board, Canvas|Unknown|20.5 x 23.5 inch|https://artbnk-art-resized-images.s3.amazonaws.com/w526/96941db1e3155fa5fa6b826aeaba1ec7.jpg|Irrlichter (Will-o'-the-Wisp)|GUSTAV KLIMT|Nov 3, 2010|images/gustav_klimt/96941db1e3155fa5fa6b826aeaba1ec7.jpg||2800000|3500000|3218500.0|GUSTAV KLIMT|Symbolism/Art Nouveau
5077|2D|1903.0|Black Chalk|Paper|Unknown|17 x 12 inch|https://artbnk-art-resized-images.s3.amazonaws.com/w526/99fca3db1c9059a83e74bfd8cfc4ac7a.jpg|STEHENDER FRAUENAKT, DIE HÄNDE AN DER BRUST (STANDING FEMALE NUDE, HANDS ON HER CHEST)|GUSTAV KLIMT|Nov 3, 2010|images/gustav_klimt/99fca3db1c9059a83e74bfd8cfc4ac7a.jpg||90000|120000||GUSTAV KLIMT|Symbolism/Art Nouveau
5078|2D||Pencil|Paper|Unknown|22.25 x 14.5 inch|https://artbnk-art-resized-images.s3.amazonaws.com/w526/4713713df2a16b99b7abecf2c48906d8.jpg|LIEBESPAAR|GUSTAV KLIMT|Oct 7, 2010|images/gustav_klimt/4713713df2a16b99b7abecf2c48906d8.jpg||25000|35000|22500.0|GUSTAV KLIMT|Symbolism/Art Nouveau
5079|2D||Pencil|Simili Japan Paper|Unknown|17.75 x 12.375 inch|https://artbnk-art-resized-images.s3.amazonaws.com/w526/c7bbf75706bb660168852664ffce57e1.jpg|Stehende Dame nach rechts|GUSTAV KLIMT|Jun 24, 2010|images/gustav_klimt/c7bbf75706bb660168852664ffce57e1.jpg||14981|22471|18726.0|GUSTAV KLIMT|Symbolism/Art Nouveau
5080|2D||Pencil|Simili Japan Paper|Unknown|22 x 14.5 inch|https://artbnk-art-resized-images.s3.amazonaws.com/w526/335a69a833af07afea37f6090158f967.jpg|Zwei nach rechts Schreitende, die vordere hält die Rechte an der Schulter|GUSTAV KLIMT|Jun 24, 2010|images/gustav_klimt/335a69a833af07afea37f6090158f967.jpg||44943|59924|59399.0|GUSTAV KLIMT|Symbolism/Art Nouveau
5081|2D||Pencil|Paper|Unknown|57 x 37.2 cm|https://artbnk-art-resized-images.s3.amazonaws.com/w526/60bf17497f33d8d2e6916ca32c749554.jpg|BILDNIS EINER FRAU (PORTRAIT OF A WOMAN)|GUSTAV KLIMT|Jun 23, 2010|images/gustav_klimt/60bf17497f33d8d2e6916ca32c749554.jpg||223678|372797|234489.0|GUSTAV KLIMT|Symbolism/Art Nouveau
5082|2D|1916.0|Pencil, Coloured Crayons|Paper|Unknown|56.7 x 37 cm|https://artbnk-art-resized-images.s3.amazonaws.com/w526/cdec07469d34a201c8c026b7b15223e1.jpg|BRUSTBILD VON VORNE (BUST OF A WOMAN)|GUSTAV KLIMT|Jun 23, 2010|images/gustav_klimt/cdec07469d34a201c8c026b7b15223e1.jpg||119295|178942|145018.0|GUSTAV KLIMT|Symbolism/Art Nouveau
5083|2D|1908.0|Pencil|Paper|Unknown|56.5 x 36.8 cm|https://artbnk-art-resized-images.s3.amazonaws.com/w526/7d11a99076ac6579a70c43244f96a8d2.jpg|DREI STEHENDE FRAUENAKTE (THREE STANDING FEMALE NUDES)|GUSTAV KLIMT|Jun 23, 2010|images/gustav_klimt/7d11a99076ac6579a70c43244f96a8d2.jpg||104383|149118|118176.0|GUSTAV KLIMT|Symbolism/Art Nouveau
5084|2D|1917.0|Oil, Charcoal|Canvas|Unknown|70.125 x 35.375 inch|https://artbnk-art-resized-images.s3.amazonaws.com/w526/6a0de4d8160938ff989d38adf4cf824b.jpg|Frauenbildnis (Portrait of Ria Munk III)|GUSTAV KLIMT|Jun 23, 2010|images/gustav_klimt/6a0de4d8160938ff989d38adf4cf824b.jpg||20876655|26841414|28036230.0|GUSTAV KLIMT|Symbolism/Art Nouveau
5085|2D|1915.0|Pencil, coloured crayon|Paper|Unknown|56 x 36.7 cm|https://artbnk-art-resized-images.s3.amazonaws.com/w526/03430d74edaab9988a0b6b875d66cfd2.jpg|MÄDCHENBRUSTBILD NACH LINKS (BUST OF A GIRL IN PROFILE)|GUSTAV KLIMT|Jun 23, 2010|images/gustav_klimt/03430d74edaab9988a0b6b875d66cfd2.jpg||89471|119295|270278.0|GUSTAV KLIMT|Symbolism/Art Nouveau
5086|2D|1901.0|Crayon|Paper|Yes|45.4 x 31.4 cm|https://artbnk-art-resized-images.s3.amazonaws.com/w526/3f3d5a0475af411aa2f0efa9a9969e00.jpg|"STEHENDER
 MÄDCHENAKT NACH LINKS, DIE HAARE MIT DEN HÄNDEN 
HALTEND (STANDING FEMALE NUDE FACING LEFT, HOLDING HER HAIR)"|GUSTAV KLIMT|Jun 23, 2010|images/gustav_klimt/3f3d5a0475af411aa2f0efa9a9969e00.jpg||134207|178942|162912.0|GUSTAV KLIMT|Symbolism/Art Nouveau
5087|2D|1916.0|Pencil|Paper|Unknown|50 x 32.3 cm|https://artbnk-art-resized-images.s3.amazonaws.com/w526/629d73f8eebc79fff39d7aedb69feb3f.jpg|STUDIE FÜR DIE VORDERE FIGUR IN FREUNDINNEN II (STUDY OF THE FRONT FIGURE FOR FREUNDINNEN II)|GUSTAV KLIMT|Jun 23, 2010|images/gustav_klimt/629d73f8eebc79fff39d7aedb69feb3f.jpg||59647|89471|73441.0|GUSTAV KLIMT|Symbolism/Art Nouveau
5088|2D|1904.0|Pencil|Buff paper|Unknown|17.75 x 12.125 inch|https://artbnk-art-resized-images.s3.amazonaws.com/w526/beac2092aad7c91227aeb0a9e23c1418.jpg|Sitzend nach links, den Oberkörper nach vorne, die Linke aufgestützt|GUSTAV KLIMT|May 5, 2010|images/gustav_klimt/beac2092aad7c91227aeb0a9e23c1418.jpg||40000|60000|68500.0|GUSTAV KLIMT|Symbolism/Art Nouveau
5089|2D|1907.0|Pencil|Paper|Unknown|22 x 14.625 inch|https://artbnk-art-resized-images.s3.amazonaws.com/w526/beac2092aad7c91227aeb0a9e23c1418.jpg|Stehende Dame mit grossem Hut|GUSTAV KLIMT|May 5, 2010|images/gustav_klimt/beac2092aad7c91227aeb0a9e23c1418.jpg||40000|60000|32500.0|GUSTAV KLIMT|Symbolism/Art Nouveau
5090|2D||Pencil|Paper|Unknown|56.2 x 37.3 cm|https://artbnk-art-resized-images.s3.amazonaws.com/w526/a53a87a678c132f547befb2bfa606fcf.jpg|"MÄDCHENAKT
 MIT LANGEN HAAREN UND NACH VORN GEBEUGTEM OBERKÖRPER OR NACKTE MIT 
HERABHÄNGENDEN HAAREN (NUDE WITH LONG HAIR AND FORWARD LEANING 
TORSO)"|GUSTAV KLIMT|Feb 4, 2010|images/gustav_klimt/a53a87a678c132f547befb2bfa606fcf.jpg||158595|237893|163750.0|GUSTAV KLIMT|Symbolism/Art Nouveau
5091|2D|1907.0|Pencil|Paper|Unknown|56.3 x 37.6 cm|https://artbnk-art-resized-images.s3.amazonaws.com/w526/8e744839014d2775c9ecd160bd979f96.jpg|TÄNZERIN, STEHEND VON VORNE OR STEHENDES MÄDCHEN (DANCER, FRONTAL VIEW OR GIRL STANDING)|GUSTAV KLIMT|Feb 4, 2010|images/gustav_klimt/8e744839014d2775c9ecd160bd979f96.jpg||95157|142736|211328.0|GUSTAV KLIMT|Symbolism/Art Nouveau
